"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","mxpsd","max","fog","NUM_COLLISIONS"
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,17.1,57,0,0.850389671033672
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,20,57,0,0.256986527652262
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,15,51.1,0,0.29937246646522
"688",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,15.9,64,0,1.0199334262855
"689",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,18.1,64,0,0.977547487472546
"690",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,17.1,62.1,0,0.0450568335874727
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,14,57.9,0,-0.633118187419853
"692",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,21,59,0,0.235793558245783
"693",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,20,59,0,0.786810762814235
"694",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,21,46,0,1.38021390619565
"695",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,17.1,57,0,-1.81992447418267
"696",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,22.9,57,0,-0.8874338202976
"697",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,24.1,53.1,0,-0.823854912078164
"698",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,14,45,0,-0.675504126232811
"699",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,18.1,48,0,0.426530282904093
"700",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,17.1,48,0,-0.442381462761543
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,13,51.1,0,-0.781468973265206
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,14,57.9,0,0.341758405278178
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,20,57.9,0,0.850389671033672
"704",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,11.1,55.9,0,-0.527153340387458
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,14,48.9,0,-1.01459163673647
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,20,61,0,0.89277560984663
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,28.9,61,0,0.384144344091136
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,12,59,0,-0.336416615729148
"709",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,20,46.9,0,-0.421188493355064
"710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,11.1,51.1,0,-0.039715044038443
"711",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,24.1,60.1,1,0.0874427724004306
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,28.9,62.1,0,-0.781468973265206
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,19,60.1,0,-0.0185220746319641
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,18.1,52,0,0.405337313497615
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,17.1,51.1,0,-0.378802554542106
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,19,55.9,0,0.29937246646522
"717",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,19,61,0,0.0450568335874727
"718",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,13,61,0,0.596074038155925
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,25.1,54,1,-0.251644738103232
"720",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,22,37.9,0,-0.230451768696753
"721",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,21,48,0,-0.993398667329995
"722",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,22,59,0,-0.527153340387458
"723",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,21,41,0,-0.0185220746319641
"724",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,12,37,0,-0.463574432168022
"725",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,12,50,0,-2.41332761756408
"726",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,25.1,50,1,-2.47690652578352
"727",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,19,44.1,0,-2.03185416824746
"728",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,14,48.9,0,-1.73515259655676
"729",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,9.9,48.9,0,-2.34974870934465
"730",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,9.9,51.1,0,-1.6927666577438
"731",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,8,51.1,0,-1.50202993308549
"732",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,11.1,54,1,-0.0469247673441043
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,15.9,55,1,-3.05739682929223
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,25.1,55,1,-2.23901607458789
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,27,41,0,-0.865305522048449
"736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,22.9,53.1,0,0.625316566877322
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,17.1,53.1,0,-1.50831897217329
"738",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,22,51.1,0,0.333037725911484
"739",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,20,41,0,-1.42063531988354
"740",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,25.1,52,0,-1.47909108807671
"741",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,22,52,0,-0.573026681082612
"742",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,24.1,28.9,0,-0.806849753855282
"743",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,25.1,45,0,-1.01144494253137
"744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,15,48,0,-0.485343028792861
"745",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,40,48.9,0,0.128442537235398
"746",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,33,37,0,-1.42063531988354
"747",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,17.1,35.1,0,-0.543798796986028
"748",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,35.9,54,0,-2.3851554950708
"749",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,26,54,0,-0.777621869758698
"750",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,18.1,48.9,0,-0.865305522048449
"751",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,15.9,48.9,0,-1.1283564789177
"752",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,21,48.9,0,0.0992146531388144
"753",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,19,35.1,1,-0.514570912889444
"754",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,18.1,39.9,0,-1.62523050855963
"755",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,12,39.9,0,-1.36217955169037
"756",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,15,48.9,0,-1.44986320398012
"757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,17.1,48.9,0,-0.543798796986028
"758",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,17.1,34,0,-0.368431492406526
"759",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,15.9,42.1,0,-0.0469247673441043
"760",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,46,42.1,1,-0.251519956020191
"761",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,25.1,26.1,0,-1.77136992904255
"762",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,11.1,30,0,0.800683871456824
"763",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,13,39.2,0,-0.309975724213358
"764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,11.1,46.9,0,-0.485343028792861
"765",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,11.1,51.1,1,-1.06990071072454
"766",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,25.1,53.6,1,0.0992146531388144
"767",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,20,53.1,0,0.303809841814901
"768",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,15.9,35.1,0,-0.426887260599693
"769",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,14,50,0,-0.251519956020191
"770",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,15.9,51.8,1,-0.163836303730439
"771",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,21,51.1,0,-0.368431492406526
"772",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,18.1,50,0,0.508405030490987
"773",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,12,51.1,0,1.00527906013291
"774",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,15.9,53.1,0,-1.39140743578696
"775",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,15.9,53.1,0,-1.62523050855963
"776",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,21,43,0,0.596088682780738
"777",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,18.1,35.1,0,0.128442537235398
"778",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,20,44.1,0,-0.193064187827023
"779",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,21,53.1,0,-0.514570912889444
"780",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,32.1,57,0,-0.163836303730439
"781",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,27,57,0,-1.39140743578696
"782",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,27,44.1,0,-1.15758436301429
"783",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,25.1,50,0,-2.64820645194006
"784",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,18.1,51.1,1,-1.18681224711087
"785",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,22,52,0,-0.923761290241617
"786",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,18.1,52,0,-1.80059781313913
"787",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,17.1,44.1,0,-0.982217058434784
"788",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,21,44.1,0,-1.09912859482112
"789",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,24.1,42.1,0,-1.18681224711087
"790",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,22.9,42.1,0,-0.193064187827023
"791",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,19,42.1,0,-1.06990071072454
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,18.1,46,0,-1.1283564789177
"793",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022,20,48,0,0.976051176036327
"794",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,22,46,0,1.26833001700216
"795",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2022,15.9,41,0,-0.748393985662114
"796",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2022,21,51.1,1,-1.39140743578696
"797",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022,22,52,1,1.29755790109875
"798",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,29.9,55,0,-0.748393985662114
"799",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,13,54,0,0.0407588849456469
"800",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022,14,45,0,-0.485343028792861
"801",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,11.1,46.9,0,1.29755790109875
"802",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2022,27,57.9,1,-0.923761290241617
"803",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2022,29.9,36,0,-0.309975724213358
"804",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022,22,48,0,0.771455987360241
"805",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,15.9,53.1,0,0.303809841814901
"806",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,14,54,1,0.771455987360241
"807",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022,14,55,0,-0.163836303730439
"808",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,13,55.9,1,2.26207807628601
"809",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2022,17.1,55.9,1,0.0699867690422307
"810",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2022,18.1,61,1,-0.748393985662114
"811",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022,22.9,61,0,0.216126189525149
"812",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,18.1,54,0,0.157670421331982
"813",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,18.1,54,0,-0.339203608309942
"814",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022,28.9,50,1,-0.543798796986028
"815",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,19,54,1,0.654544450973906
"816",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2022,14,54,0,0.0992146531388144
"817",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2022,21,52,0,-0.514570912889444
"818",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022,21,50,0,0.420721378201236
"819",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,17.1,41,0,-0.368431492406526
"820",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022,20,46,0,0.0115310008490632
"821",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022,22.9,57.9,0,-0.105380535537272
"822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,28,57.9,1,0.157670421331982
"823",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,25.1,57,0,-0.222292071923607
"824",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,13,52,0,-0.806849753855282
"825",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,18.1,52,0,0.128442537235398
"826",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,13,54,0,-0.952989174338201
"827",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,20,54,0,-0.923761290241617
"828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,20,55,0,-0.0469247673441043
"829",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,26,55,1,1.70674827845092
"830",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,18.1,55.9,1,0.245354073621733
"831",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,20,57.9,0,0.0115310008490632
"832",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,17.1,57.9,0,-0.0469247673441043
"833",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,15.9,61,0,0.800683871456824
"834",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,13,62.1,0,0.333037725911484
"835",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,14,63,1,1.35601366929192
"836",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,15.9,63,0,0.216126189525149
"837",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,19,64,0,-0.0761526514406881
"838",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,22,54,0,-1.27449589940062
"839",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,15.9,54,0,-1.33295166759379
"840",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,41,55.9,0,-0.836077637951866
"841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,22.9,55.9,0,-0.0761526514406881
"842",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,15.9,55.9,0,-1.39140743578696
"843",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,15,66,0,-0.251519956020191
"844",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,11.1,66,0,0.0115310008490632
"845",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,17.1,55.9,0,-0.397659376503109
"846",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,11.1,57,0,-0.836077637951866
"847",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,15,57,0,-1.18681224711087
"848",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,20,61,0,0.859139639649992
"849",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,21,61,0,1.85288769893384
"850",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,21,54,0,2.23285019218943
"851",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,19,54,0,1.06373482832608
"852",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2022,11.1,63,0,-0.193064187827023
"853",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,17.1,63,0,-0.0761526514406881
"854",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2022,17.1,55.9,0,-0.0761526514406881
"855",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,17.1,61,1,-0.982217058434784
"856",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022,15,62.1,1,1.94057135122359
"857",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,9.9,62.1,0,2.34976172857576
"858",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022,25.1,61,0,0.245354073621733
"859",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2022,29.9,54,0,-0.719166101565531
"860",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,31.1,54,0,0.303809841814901
"861",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2022,28.9,54,0,0.333037725911484
"862",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,25.1,52,1,0.449949262297819
"863",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022,20,66,1,0.683772335070489
"864",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,11.1,72,1,1.3852415533885
"865",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022,11.1,72,1,-0.222292071923607
"866",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2022,11.1,62.1,1,0.625316566877322
"867",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,13,63,1,0.391493494104652
"868",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2022,19,63,1,0.888367523746576
"869",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,15.9,66.9,0,1.50215308977483
"870",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022,15.9,55,0,1.06373482832608
"871",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,13,59,1,1.15141848061583
"872",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022,24.1,68,1,1.88211558303042
"873",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2022,11.1,68,0,1.00527906013291
"874",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,21,66.9,1,1.44369732158167
"875",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2022,14,66.9,0,-0.193064187827023
"876",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022,13,62.1,0,0.566860798684154
"877",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022,11.1,63,0,0.742228103263657
"878",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,17.1,66.9,1,0.888367523746576
"879",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022,19,66.9,1,0.245354073621733
"880",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2022,11.1,73.9,1,-0.0761526514406881
"881",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2022,13,73.9,1,-0.865305522048449
"882",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2022,18.1,82.9,0,2.02825500351334
"883",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022,11.1,64,0,0.800683871456824
"884",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022,11.1,69.1,1,0.946823291939743
"885",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,14,69.1,0,1.03450694422949
"886",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022,12,64.9,1,0.449949262297819
"887",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2022,15,72,1,0.420721378201236
"888",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,9.9,77,0,0.771455987360241
"889",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,12,77,0,0.654544450973906
"890",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022,19,69.1,1,0.771455987360241
"891",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022,21,70,1,0.946823291939743
"892",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,15.9,73,0,2.37898961267235
"893",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022,13,73.9,0,0.683772335070489
"894",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2022,12,73.9,1,-0.280747840116774
"895",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,14,75,1,1.00527906013291
"896",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,13,77,1,0.888367523746576
"897",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022,17.1,77,0,2.23285019218943
"898",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022,13,73.9,0,0.508405030490987
"899",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,17.1,69.1,1,2.4666732649621
"900",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022,15.9,75.9,1,0.946823291939743
"901",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2022,17.1,75.9,0,0.596088682780738
"902",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,13,73,0,-0.105380535537272
"903",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,15.9,73,0,0.946823291939743
"904",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022,17.1,70,0,-0.573026681082612
"905",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022,18.1,73,0,0.391493494104652
"906",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2022,12,73,0,2.05748288760993
"907",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022,9.9,75.9,0,2.32053384447918
"908",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2022,9.9,75.9,1,1.70674827845092
"909",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022,17.1,75,0,0.537632914587571
"910",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,13,75,0,0.303809841814901
"911",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022,8,75,1,0.566860798684154
"912",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022,14,80.1,1,1.09296271242266
"913",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,15,80.1,1,0.917595407843159
